"","@id","sample.samplingPoint","sample.samplingPoint.notation","sample.samplingPoint.label","sample.sampleDateTime","determinand.label","determinand.definition","determinand.notation","resultQualifier.notation","result","codedResultInterpretation.interpretation","determinand.unit.label","sample.sampledMaterialType.label","sample.isComplianceSample","sample.purpose.label","sample.samplingPoint.easting","sample.samplingPoint.northing"
"31","http://environment.data.gov.uk/water-quality/data/measurement/NW-1772125-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88009650","NW-88009650","DUMMY SITE NO1 FOR GROUNDWATER SAMPLES",2008-10-13 11:30:00,"Nitrate-N","Nitrate as N","0117","<",0.196,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",191000,591000
"32","http://environment.data.gov.uk/water-quality/data/measurement/NW-1774543-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2008-11-03 11:30:00,"Nitrate-N","Nitrate as N","0117","<",0.196,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"33","http://environment.data.gov.uk/water-quality/data/measurement/NW-1774544-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2008-11-03 13:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.293,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"34","http://environment.data.gov.uk/water-quality/data/measurement/NW-1774545-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2008-11-03 14:20:00,"Nitrate-N","Nitrate as N","0117",NA,0.267,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"35","http://environment.data.gov.uk/water-quality/data/measurement/NW-1774546-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2008-11-03 15:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.324,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"36","http://environment.data.gov.uk/water-quality/data/measurement/NW-1774547-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2008-11-03 15:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.598,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"37","http://environment.data.gov.uk/water-quality/data/measurement/NW-1774548-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2008-11-12 10:15:00,"Nitrate-N","Nitrate as N","0117","<",0.196,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"38","http://environment.data.gov.uk/water-quality/data/measurement/SW-2958827-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/SW-82310150","SW-82310150","DOLCOATH ADIT DISCHARGE",2008-07-01 09:35:00,"Nitrate-N","Nitrate as N","0117",NA,1.83,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",164850,41880
"39","http://environment.data.gov.uk/water-quality/data/measurement/NW-1777865-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-01-07 11:00:00,"Nitrate-N","Nitrate as N","0117",NA,0.709,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"40","http://environment.data.gov.uk/water-quality/data/measurement/NW-1777866-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-01-07 12:10:00,"Nitrate-N","Nitrate as N","0117",NA,0.506,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"41","http://environment.data.gov.uk/water-quality/data/measurement/NW-1777867-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-01-07 12:45:00,"Nitrate-N","Nitrate as N","0117",NA,0.438,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"42","http://environment.data.gov.uk/water-quality/data/measurement/NW-1777868-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-01-07 13:15:00,"Nitrate-N","Nitrate as N","0117",NA,0.345,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"43","http://environment.data.gov.uk/water-quality/data/measurement/NW-1777869-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-01-07 13:30:00,"Nitrate-N","Nitrate as N","0117",NA,0.507,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"44","http://environment.data.gov.uk/water-quality/data/measurement/NW-1777870-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-01-07 11:40:00,"Nitrate-N","Nitrate as N","0117",NA,0.582,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"45","http://environment.data.gov.uk/water-quality/data/measurement/NW-1781452-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-02-18 11:40:00,"Nitrate-N","Nitrate as N","0117",NA,0.373,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
"46","http://environment.data.gov.uk/water-quality/data/measurement/NW-1781453-0117","http://environment.data.gov.uk/water-quality/id/sampling-point/NW-88022391","NW-88022391","DUMMY SITE FOR MINEWATER SAMPLES",2009-02-18 13:48:00,"Nitrate-N","Nitrate as N","0117","<",0.196,NA,"mg/l","MINEWATER (FLOWING/PUMPED)",FALSE,"PLANNED INVESTIGATION (LOCAL MONITORING)",500000,4
