,Unnamed: 0,@id,sample.samplingPoint,sample.samplingPoint.notation,sample.samplingPoint.label,sample.sampleDateTime,determinand.label,determinand.definition,determinand.notation,resultQualifier.notation,result,codedResultInterpretation.interpretation,determinand.unit.label,sample.sampledMaterialType.label,sample.isComplianceSample,sample.purpose.label,sample.samplingPoint.easting,sample.samplingPoint.northing,long,lat
2460,2461,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391318-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-10-18 07:00:00,Nitrate-N,Nitrate as N,117,,21.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,428379,523270,-1.562205338257768,54.60380956277186
2461,2462,http://environment.data.gov.uk/water-quality/data/measurement/NE-1390912-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-11-01 11:00:00,Nitrate-N,Nitrate as N,117,,18.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,428379,523270,-1.562205338257768,54.60380956277186
2462,2463,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391462-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-11-02 10:55:00,Nitrate-N,Nitrate as N,117,,17.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,428379,523270,-1.562205338257768,54.60380956277186
2463,2464,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391003-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-11-09 11:10:00,Nitrate-N,Nitrate as N,117,,25.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,428379,523270,-1.562205338257768,54.60380956277186
2464,2465,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391463-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-11-23 11:15:00,Nitrate-N,Nitrate as N,117,,13.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,428379,523270,-1.562205338257768,54.60380956277186
2465,2466,http://environment.data.gov.uk/water-quality/data/measurement/NE-1395151-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-12-01 12:15:00,Nitrate-N,Nitrate as N,117,,19.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,428379,523270,-1.562205338257768,54.60380956277186
2466,2467,http://environment.data.gov.uk/water-quality/data/measurement/NE-1394277-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-12-02 11:36:00,Nitrate-N,Nitrate as N,117,,19.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,428379,523270,-1.562205338257768,54.60380956277186
2467,2468,http://environment.data.gov.uk/water-quality/data/measurement/NE-1394278-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300102,NE-45300102,AYCLIFFE STW NORTH,2010-12-22 09:35:00,Nitrate-N,Nitrate as N,117,,19.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,428379,523270,-1.562205338257768,54.60380956277186
2468,2469,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379088-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-01-13 13:15:00,Nitrate-N,Nitrate as N,117,,17.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2469,2470,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373382-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-01-14 13:21:00,Nitrate-N,Nitrate as N,117,,17.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2470,2471,http://environment.data.gov.uk/water-quality/data/measurement/NE-1378868-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-02-04 11:35:00,Nitrate-N,Nitrate as N,117,,27.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2471,2472,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373532-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-02-05 11:28:00,Nitrate-N,Nitrate as N,117,,26.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2472,2473,http://environment.data.gov.uk/water-quality/data/measurement/NE-1378765-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-03-01 11:40:00,Nitrate-N,Nitrate as N,117,,21.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2473,2474,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373684-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-03-08 07:00:00,Nitrate-N,Nitrate as N,117,,28.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2474,2475,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379640-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-04-26 12:45:00,Nitrate-N,Nitrate as N,117,,31.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2475,2476,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373843-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-04-27 12:30:00,Nitrate-N,Nitrate as N,117,,35.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2476,2477,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379550-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-05-18 11:25:00,Nitrate-N,Nitrate as N,117,,35.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2477,2478,http://environment.data.gov.uk/water-quality/data/measurement/NE-1376795-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-05-19 11:21:00,Nitrate-N,Nitrate as N,117,,38.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2478,2479,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379543-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-06-15 12:00:00,Nitrate-N,Nitrate as N,117,,26.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2479,2480,http://environment.data.gov.uk/water-quality/data/measurement/NE-1380336-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-06-16 11:35:00,Nitrate-N,Nitrate as N,117,,26.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2480,2481,http://environment.data.gov.uk/water-quality/data/measurement/NE-1387674-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-07-07 06:30:00,Nitrate-N,Nitrate as N,117,,24.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2481,2482,http://environment.data.gov.uk/water-quality/data/measurement/NE-1383463-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-07-15 10:22:00,Nitrate-N,Nitrate as N,117,,23.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2482,2483,http://environment.data.gov.uk/water-quality/data/measurement/NE-1387559-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-08-26 12:30:00,Nitrate-N,Nitrate as N,117,,27.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2483,2484,http://environment.data.gov.uk/water-quality/data/measurement/NE-1383615-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-08-27 12:17:00,Nitrate-N,Nitrate as N,117,,27.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2484,2485,http://environment.data.gov.uk/water-quality/data/measurement/NE-1389467-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-09-27 09:00:00,Nitrate-N,Nitrate as N,117,,27.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2485,2486,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391167-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-09-28 14:37:00,Nitrate-N,Nitrate as N,117,,27.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2486,2487,http://environment.data.gov.uk/water-quality/data/measurement/NE-1390283-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-10-19 13:10:00,Nitrate-N,Nitrate as N,117,,33.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2487,2488,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391319-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-10-27 11:20:00,Nitrate-N,Nitrate as N,117,,23.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2488,2489,http://environment.data.gov.uk/water-quality/data/measurement/NE-1390971-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-11-12 13:45:00,Nitrate-N,Nitrate as N,117,,21.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2489,2490,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391464-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-11-15 07:00:00,Nitrate-N,Nitrate as N,117,,24.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2490,2491,http://environment.data.gov.uk/water-quality/data/measurement/NE-1395101-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-12-13 11:10:00,Nitrate-N,Nitrate as N,117,,19.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,429100,528800,-1.550497247908284,54.65346368180741
2491,2492,http://environment.data.gov.uk/water-quality/data/measurement/NE-1394279-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300114,NE-45300114,WINDLESTONE STW,2010-12-14 11:31:00,Nitrate-N,Nitrate as N,117,,19.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,429100,528800,-1.550497247908284,54.65346368180741
2492,2493,http://environment.data.gov.uk/water-quality/data/measurement/NE-1372464-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-01-07 11:10:00,Nitrate-N,Nitrate as N,117,,13.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2493,2494,http://environment.data.gov.uk/water-quality/data/measurement/NE-1378994-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-01-13 12:40:00,Nitrate-N,Nitrate as N,117,,12.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2494,2495,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373383-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-01-14 12:44:00,Nitrate-N,Nitrate as N,117,,13.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2495,2496,http://environment.data.gov.uk/water-quality/data/measurement/NE-1378896-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-02-04 12:25:00,Nitrate-N,Nitrate as N,117,,14.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2496,2497,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373533-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-02-05 12:22:00,Nitrate-N,Nitrate as N,117,,14.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2497,2498,http://environment.data.gov.uk/water-quality/data/measurement/NE-1378964-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-02-26 12:35:00,Nitrate-N,Nitrate as N,117,,10.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2498,2499,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373685-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-03-01 07:00:00,Nitrate-N,Nitrate as N,117,,14.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2499,2500,http://environment.data.gov.uk/water-quality/data/measurement/NE-1378934-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-03-01 10:55:00,Nitrate-N,Nitrate as N,117,,12.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2500,2501,http://environment.data.gov.uk/water-quality/data/measurement/NE-1378854-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-03-09 11:45:00,Nitrate-N,Nitrate as N,117,,11.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2501,2502,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379323-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-04-14 13:15:00,Nitrate-N,Nitrate as N,117,,9.1,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2502,2503,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379289-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-04-26 13:30:00,Nitrate-N,Nitrate as N,117,,19.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2503,2504,http://environment.data.gov.uk/water-quality/data/measurement/NE-1373844-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-04-27 13:30:00,Nitrate-N,Nitrate as N,117,,18.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2504,2505,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379608-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-05-11 09:20:00,Nitrate-N,Nitrate as N,117,,20.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2505,2506,http://environment.data.gov.uk/water-quality/data/measurement/NE-1376796-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-05-19 11:47:00,Nitrate-N,Nitrate as N,117,,22.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2506,2507,http://environment.data.gov.uk/water-quality/data/measurement/NE-1379657-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-06-15 13:00:00,Nitrate-N,Nitrate as N,117,,21.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2507,2508,http://environment.data.gov.uk/water-quality/data/measurement/NE-1380337-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-06-16 12:30:00,Nitrate-N,Nitrate as N,117,,20.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2508,2509,http://environment.data.gov.uk/water-quality/data/measurement/NE-1387464-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-07-07 07:05:00,Nitrate-N,Nitrate as N,117,,23.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2509,2510,http://environment.data.gov.uk/water-quality/data/measurement/NE-1383464-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-07-15 11:08:00,Nitrate-N,Nitrate as N,117,,16.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2510,2511,http://environment.data.gov.uk/water-quality/data/measurement/NE-1387526-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-08-26 11:45:00,Nitrate-N,Nitrate as N,117,,24.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2511,2512,http://environment.data.gov.uk/water-quality/data/measurement/NE-1383616-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-08-27 11:45:00,Nitrate-N,Nitrate as N,117,,25.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2512,2513,http://environment.data.gov.uk/water-quality/data/measurement/NE-1389466-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-09-27 09:15:00,Nitrate-N,Nitrate as N,117,,22.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
2513,2514,http://environment.data.gov.uk/water-quality/data/measurement/NE-1391168-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-09-28 15:02:00,Nitrate-N,Nitrate as N,117,,24.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY UWWTD MONITORING DATA,431040,530410,-1.5202600128301451,54.667816469048
2514,2515,http://environment.data.gov.uk/water-quality/data/measurement/NE-1390263-0117,http://environment.data.gov.uk/water-quality/id/sampling-point/NE-45300120,NE-45300120,CHILTON LANE STW,2010-10-19 12:35:00,Nitrate-N,Nitrate as N,117,,27.0,,mg/l,FINAL SEWAGE EFFLUENT,True,WATER QUALITY OPERATOR SELF MONITORING COMPLIANCE DATA,431040,530410,-1.5202600128301451,54.667816469048
